report_id,date,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,address
23204012,2023-07-18,BICYCLIST,PAIN,,BICYCLE,GIANNINI,,627,3700, ,PARK,BOULEVARD, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"3700 PARK BOULEVARD, San Diego, CA"
23204074,2023-07-20,BICYCLIST,SEVERE,,BICYCLE,STREET BIKE,,511,, ,CESAR E CHAVEZ,PARKWAY, ,MAIN,STREET,21800B,VC,RIGHT-OF-WAY:INTERSECTION - LEFT DRIVER YIELD (I),1,0,,"CESAR E CHAVEZ PARKWAY, San Diego, CA"
23204081,2023-07-21,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKES,,934,, ,DEL MAR HEIGHTS,ROAD, ,SIGNATURE,POINT,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"DEL MAR HEIGHTS ROAD, San Diego, CA"
23204097,2023-07-22,BICYCLIST,VISABLE,,BICYCLE,SPEC,,935,3400, ,VIA DE LA VALLE, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3400 VIA DE LA VALLE, San Diego, CA"
23204108,2023-07-22,BICYCLIST,VISABLE,,BICYCLE,MONG,,111,4500, ,BERWICK,DRIVE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"4500 BERWICK DRIVE, San Diego, CA"
23204138,2023-07-23,BICYCLIST,VISABLE,,BICYCLE,,,614,, ,SUNSET CLIFFS,BOULEVARD, ,WEST POINT LOMA,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"SUNSET CLIFFS BOULEVARD, San Diego, CA"
23204135,2023-07-24,BICYCLIST,,,BICYCLE,PIVO,,521,100, ,06TH,AVENUE, , , ,21657,VC,LANE USAGE:DISOBEY DESIGNATED TRAFFIC DIRECTION Dev (I),1,0,,"100 06TH AVENUE, San Diego, CA"
23204181,2023-07-24,BICYCLIST,VISABLE,,BICYCLE,WILDEWAY,,934,, ,CARMEL VALLEY,ROAD, ,SR56 West, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"CARMEL VALLEY ROAD, San Diego, CA"
23204255,2023-07-29,BICYCLIST,VISABLE,,BICYCLE,,,122,1700, ,FORTUNA,AVENUE, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION,1,0,,"1700 FORTUNA AVENUE, San Diego, CA"
23204241,2023-07-29,BICYCLIST,VISABLE,,BICYCLE,HIMIWAY,,124,7400, ,FAY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"7400 FAY AVENUE, San Diego, CA"
23204329,2023-08-02,BICYCLIST,VISABLE,,BICYCLE,MONG,,512,,S,29TH,STREET, ,North Alley 2900 Oceanview, ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,,"S 29TH STREET, San Diego, CA"
23204328,2023-08-02,BICYCLIST,SEVERE,,BICYCLE,MOTOROAM INDUSTRIES,,821,6300, ,EL CAJON,BOULEVARD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,FELONY,"6300 EL CAJON BOULEVARD, San Diego, CA"
23204367,2023-08-04,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,611,3800, ,ROSECRANS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3800 ROSECRANS STREET, San Diego, CA"
23204369,2023-08-04,BICYCLIST,VISABLE,,BICYCLE,,,813,3500, ,GRANADA,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,,"3500 GRANADA AVENUE, San Diego, CA"
23204394,2023-08-05,BICYCLIST,VISABLE,,BICYCLE,,,531,3300, ,BALBOA,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3300 BALBOA DRIVE, San Diego, CA"
23204489,2023-08-09,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,116,4600, ,TECOLOTE,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4600 TECOLOTE ROAD, San Diego, CA"
23204510,2023-08-11,BICYCLIST,VISABLE,,BICYCLE,SPEC,,825,4300, ,FAIRMOUNT,AVENUE, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"4300 FAIRMOUNT AVENUE, San Diego, CA"
23204609,2023-08-14,BICYCLIST,VISABLE,,BICYCLE,,,517,1100, ,27TH,STREET, , , ,21801B,VC,RIGHT-OF-WAY: TO TURNING VEHICLES THAT HAVE YIELDED (I),1,0,,"1100 27TH STREET, San Diego, CA"
23204655,2023-08-17,BICYCLIST,VISABLE,,BICYCLE,,,124,400, ,BELVEDERE,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"400 BELVEDERE STREET, San Diego, CA"
23204658,2023-08-17,BICYCLIST,VISABLE,,BICYCLE,BIANCHI,,932,13000, ,NORTH TORREY PINES,ROAD, , , ,21460A,VC,LANE USAGE:VEH CROSS DOUBLE SOLID LINE (I),1,0,,"13000 NORTH TORREY PINES ROAD, San Diego, CA"
23204707,2023-08-19,BICYCLIST,VISABLE,,BICYCLE,FLX BICYCLE,,122,1100, ,PACIFIC BEACH,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1100 PACIFIC BEACH DRIVE, San Diego, CA"
23204714,2023-08-20,BICYCLIST,VISABLE,,BICYCLE,,,824,5200, ,EL CAJON,BOULEVARD, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"5200 EL CAJON BOULEVARD, San Diego, CA"
23204778,2023-08-22,BICYCLIST,VISABLE,,BICYCLE,,,933,, ,07TH,STREET, ,07TH,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"07TH STREET, San Diego, CA"
23204779,2023-08-22,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,524,800, ,A,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"800 A STREET, San Diego, CA"
23204795,2023-08-23,BICYCLIST,VISABLE,,BICYCLE,SUPER 73,,934,5900, ,VILLAGE CENTER LOOP,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5900 VILLAGE CENTER LOOP ROAD, San Diego, CA"
23204799,2023-08-23,BICYCLIST,VISABLE,,BICYCLE,RHINO,,937,16100, ,PASEO DEL SUR, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"16100 PASEO DEL SUR, San Diego, CA"
23204833,2023-08-24,BICYCLIST,VISABLE,,BICYCLE,,,525,, ,UNKNOWN, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"UNKNOWN, San Diego, CA"
23204823,2023-08-24,BICYCLIST,VISABLE,,BICYCLE,RAD RUNNER,,937,17100, ,CAMINO DEL SUR, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"17100 CAMINO DEL SUR, San Diego, CA"
23204836,2023-08-25,BICYCLIST,VISABLE,,BICYCLE,JASION,,122,, ,CASS,STREET, ,LORING,STREET,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"CASS STREET, San Diego, CA"
23204837,2023-08-25,BICYCLIST,VISABLE,,BICYCLE,BOSCH,,122,1600, ,DIAMOND,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1600 DIAMOND STREET, San Diego, CA"
23204838,2023-08-25,BICYCLIST,VISABLE,,BICYCLE,AVENGER,,234,15300, ,CAMINO DEL NORTE, , , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"15300 CAMINO DEL NORTE, San Diego, CA"
23204850,2023-08-25,BICYCLIST,SEVERE,,BICYCLE,B TWIN,,624,2300, ,HOWARD,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2300 HOWARD AVENUE, San Diego, CA"
23204848,2023-08-25,BICYCLIST,VISABLE,,BICYCLE,MARINER,,934,12500, ,EL CAMINO REAL, , , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"12500 EL CAMINO REAL, San Diego, CA"
23204915,2023-08-25,BICYCLIST,VISABLE,,BICYCLE,ROAD POWER BIKES,,616,2700, ,SHELTER ISLAND,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2700 SHELTER ISLAND DRIVE, San Diego, CA"
23204947,2023-08-29,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,624,, ,EL CAJON,BOULEVARD, ,FLORIDA,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"EL CAJON BOULEVARD, San Diego, CA"
23204983,2023-08-31,BICYCLIST,PAIN,,BICYCLE,TOWNIE PEDAL GO BIKE,,242,10700, ,BLACK MOUNTAIN,ROAD, , , ,21970(A),VC,VEH UNLAWFULLY BLOCKING CROSSWALK/SIDEWALK (I),1,0,MISDEMEANOR,"10700 BLACK MOUNTAIN ROAD, San Diego, CA"
23205005,2023-09-01,BICYCLIST,VISABLE,,BICYCLE,HAIBIKE,,124,900, ,PEARL,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"900 PEARL STREET, San Diego, CA"
23037999,2023-09-02,BICYCLIST,,,BICYCLE,,,521,900, ,ISLAND,AVENUE, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"900 ISLAND AVENUE, San Diego, CA"
23205045,2023-09-03,BICYCLIST,VISABLE,,BICYCLE,SANTA CRUZ,,627,3600, ,05TH,AVENUE, , , ,21966,VC,PEDESTRIAN IN BIKE LANE (I),2,0,,"3600 05TH AVENUE, San Diego, CA"
23205074,2023-09-05,BICYCLIST,PAIN,,BICYCLE,SUPER 73,,124,1500, ,NAUTILUS,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"1500 NAUTILUS STREET, San Diego, CA"
23205083,2023-09-05,BICYCLIST,VISABLE,,BICYCLE,,,614,4600, ,SARATOGA,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"4600 SARATOGA AVENUE, San Diego, CA"
23205280,2023-09-09,BICYCLIST,VISABLE,,BICYCLE,GLOBE,,613,1400, ,SAVOY,CIRCLE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1400 SAVOY CIRCLE, San Diego, CA"
23205215,2023-09-11,BICYCLIST,VISABLE,,BICYCLE,,,614,4900, ,NEWPORT,AVENUE, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"4900 NEWPORT AVENUE, San Diego, CA"
23205220,2023-09-11,BICYCLIST,VISABLE,,BICYCLE,CLOUD ELECTRIC VEHCL,,315,5000, ,TEXAS,STREET, , , ,23103,VC,RECKLESS DRVG:HWY (M),1,0,,"5000 TEXAS STREET, San Diego, CA"
23205249,2023-09-13,BICYCLIST,VISABLE,,BICYCLE,CYCROWN,,621,3100, ,GENESEE,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3100 GENESEE AVENUE, San Diego, CA"
23205339,2023-09-18,BICYCLIST,VISABLE,,BICYCLE,,,621,6900, ,LINDA VISTA,ROAD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"6900 LINDA VISTA ROAD, San Diego, CA"
23205343,2023-09-18,BICYCLIST,VISABLE,,BICYCLE,GIANNINI,,517,,N,ALLEY OF 3000 BROADWAY, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"N ALLEY OF 3000 BROADWAY, San Diego, CA"
23205406,2023-09-21,BICYCLIST,PAIN,,BICYCLE,,,826,4800, ,TROJAN,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"4800 TROJAN AVENUE, San Diego, CA"
23205435,2023-09-22,BICYCLIST,VISABLE,,BICYCLE,SURL,,122,4400, ,LAMONT,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4400 LAMONT STREET, San Diego, CA"
23205449,2023-09-23,BICYCLIST,VISABLE,,BICYCLE,,,617,1700, ,CABRILLO MEMORIAL,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"1700 CABRILLO MEMORIAL DRIVE, San Diego, CA"
23205541,2023-09-28,BICYCLIST,VISABLE,,BICYCLE,CINE,,625,2800, ,PRESIDIO,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2800 PRESIDIO DRIVE, San Diego, CA"
23205589,2023-09-29,BICYCLIST,VISABLE,,BICYCLE,GARY,,315,1600, ,CAMINO DEL RIO NORTH, , , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"1600 CAMINO DEL RIO NORTH, San Diego, CA"
23205566,2023-09-29,BICYCLIST,VISABLE,,BICYCLE,MASI,,934,4200, ,CARMEL VIEW,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4200 CARMEL VIEW ROAD, San Diego, CA"
23205577,2023-09-29,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,531,, ,FLORIDA,DRIVE, ,MORLEY FIELD,DRIVE,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"FLORIDA DRIVE, San Diego, CA"
23205627,2023-10-01,BICYCLIST,VISABLE,,BICYCLE,JACKRABBIT,,122,1000, ,OLIVER,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1000 OLIVER AVENUE, San Diego, CA"
23205689,2023-10-02,BICYCLIST,SEVERE,,BICYCLE,LECTRIC,,931,5700, ,PACIFIC CENTER,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5700 PACIFIC CENTER BOULEVARD, San Diego, CA"
23205692,2023-10-03,BICYCLIST,PAIN,,BICYCLE,"TREK, INC.",,524,600, ,MARKET,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"600 MARKET STREET, San Diego, CA"
23205717,2023-10-04,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,124,2500, ,TORREY PINES,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2500 TORREY PINES ROAD, San Diego, CA"
23205706,2023-10-04,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,116,2900, ,FAIRFIELD,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2900 FAIRFIELD STREET, San Diego, CA"
23205784,2023-10-08,BICYCLIST,VISABLE,,BICYCLE,SUPER73,,617,800, ,CATALINA,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"800 CATALINA BOULEVARD, San Diego, CA"
23205812,2023-10-09,BICYCLIST,PAIN,,BICYCLE,SUPER 73,,114,4800, ,GENESEE,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4800 GENESEE AVENUE, San Diego, CA"
23205814,2023-10-09,BICYCLIST,VISABLE,,BICYCLE,SMARTRAVEL,,627,3900, ,VERMONT,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"3900 VERMONT STREET, San Diego, CA"
23205909,2023-10-13,BICYCLIST,PAIN,,BICYCLE,,,838,4100, ,37TH,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"4100 37TH STREET, San Diego, CA"
23205911,2023-10-13,BICYCLIST,VISABLE,,BICYCLE,RITC,,124,2000, ,PASEO DORADO, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2000 PASEO DORADO, San Diego, CA"
23205917,2023-10-14,BICYCLIST,VISABLE,,BICYCLE,SPEC,,123,2300, ,MISSION BAY,DRIVE, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"2300 MISSION BAY DRIVE, San Diego, CA"
23205953,2023-10-15,BICYCLIST,PAIN,,BICYCLE,ELECTRIC WHEEL CO.,,625,2400, ,CONGRESS,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2400 CONGRESS STREET, San Diego, CA"
23205952,2023-10-15,BICYCLIST,VISABLE,,BICYCLE,MAGNUM,,124,6400, ,LA JOLLA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"6400 LA JOLLA BOULEVARD, San Diego, CA"
23206010,2023-10-18,BICYCLIST,VISABLE,,BICYCLE,GIANNINI,,935,5700, ,DEL MAR HEIGHTS,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5700 DEL MAR HEIGHTS ROAD, San Diego, CA"
23206049,2023-10-19,BICYCLIST,SEVERE,,BICYCLE,RAD POWER BIKES,,613,3700, ,NARRAGANSETT,AVENUE, , , ,24002,VC,OPERATE UNSAFE OR NOT SAFELY LOADED VEHICLE; IMMEDIATE SAFETY HAZARD (I),1,0,,"3700 NARRAGANSETT AVENUE, San Diego, CA"
23206085,2023-10-21,BICYCLIST,SEVERE,,BICYCLE,CERV,,621,6700, ,LINDA VISTA,ROAD, , , ,21950B,VC,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),1,0,,"6700 LINDA VISTA ROAD, San Diego, CA"
23206104,2023-10-21,BICYCLIST,PAIN,,BICYCLE,,,321,10200, ,SAN DIEGO MISSION,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"10200 SAN DIEGO MISSION ROAD, San Diego, CA"
23206138,2023-10-23,BICYCLIST,VISABLE,,BICYCLE,SALS,,112,, ,MOUNT ALIFAN,DRIVE, ,MOUNT EVEREST,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"MOUNT ALIFAN DRIVE, San Diego, CA"
23206242,2023-10-28,BICYCLIST,VISABLE,,BICYCLE,SPEC,,115,9800, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"9800 GENESEE AVENUE, San Diego, CA"
23206246,2023-10-28,BICYCLIST,,,BICYCLE,ELECTRIC WHEEL CO.,,124,, ,CALLE DE LA PLATA, , ,DE LA PLATA, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"CALLE DE LA PLATA, San Diego, CA"
23206247,2023-10-28,BICYCLIST,VISABLE,,BICYCLE,,,312,9900, ,TIERRASANTA,BOULEVARD, , , ,21651(A)1,VC,"DRIVE OVER, UPON, OR ACROSS DIVIDING SECTION OF HIGHWAY (I)",2,0,,"9900 TIERRASANTA BOULEVARD, San Diego, CA"
23206303,2023-10-31,BICYCLIST,PAIN,,BICYCLE,VIVIAN INDUSTRIAL,,837,3900, ,HOME,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3900 HOME AVENUE, San Diego, CA"
23206397,2023-11-03,BICYCLIST,PAIN,,BICYCLE,PEDICAB,,523,900, ,06TH,AVENUE, , , ,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),2,0,,"900 06TH AVENUE, San Diego, CA"
23206424,2023-11-05,BICYCLIST,SEVERE,,BICYCLE,"TREK, INC.",,242,11700, ,BLACK MOUNTAIN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"11700 BLACK MOUNTAIN ROAD, San Diego, CA"
23206491,2023-11-07,BICYCLIST,VISABLE,,BICYCLE,SPEC,,524,500,W,BROADWAY, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"500 W BROADWAY, San Diego, CA"
23206557,2023-11-10,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKE,,839,3700, ,SWIFT,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"3700 SWIFT AVENUE, San Diego, CA"
23206605,2023-11-12,BICYCLIST,VISABLE,,BICYCLE,,,611,1200,W,LAUREL,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1200 W LAUREL STREET, San Diego, CA"
23206655,2023-11-14,BICYCLIST,PAIN,,BICYCLE,TOTEM,,115,8300, ,REGENTS,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"8300 REGENTS ROAD, San Diego, CA"
23206800,2023-11-20,BICYCLIST,PAIN,,BICYCLE,CANNONDALE CORP,,613,1600, ,GUIZOT,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"1600 GUIZOT STREET, San Diego, CA"
23206918,2023-11-26,BICYCLIST,PAIN,"Go-ped, ZIP Elec sctr, Motobrd",,TALARIA,,122,4700, ,LAMONT,STREET, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"4700 LAMONT STREET, San Diego, CA"
23206937,2023-11-27,BICYCLIST,PAIN,,BICYCLE,,,326,4600, ,MONTEZUMA,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4600 MONTEZUMA ROAD, San Diego, CA"
23206950,2023-11-28,BICYCLIST,VISABLE,,BICYCLE,AVIAL,,324,8800, ,LAKE MURRAY,BOULEVARD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"8800 LAKE MURRAY BOULEVARD, San Diego, CA"
23206964,2023-11-29,BICYCLIST,VISABLE,,BICYCLE,JETSON,,242,9200, ,MIRA MESA,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"9200 MIRA MESA BOULEVARD, San Diego, CA"
23207097,2023-12-04,BICYCLIST,VISABLE,,BICYCLE,VERDE,,836,4500, ,HOME,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4500 HOME AVENUE, San Diego, CA"
23207134,2023-12-06,BICYCLIST,VISABLE,,BICYCLE,DIAMOND G EQUIPMENT,,126,10900, ,TORREYANA,ROAD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"10900 TORREYANA ROAD, San Diego, CA"
23207140,2023-12-06,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,614,1800, ,SUNSET CLIFFS,BOULEVARD, , , ,21460A,VC,LANE USAGE:VEH CROSS DOUBLE SOLID LINE (I),1,0,,"1800 SUNSET CLIFFS BOULEVARD, San Diego, CA"
23207182,2023-12-08,BICYCLIST,VISABLE,,BICYCLE,,,531,, ,PERSHING,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"PERSHING DRIVE, San Diego, CA"
23207273,2023-12-12,BICYCLIST,PAIN,,BICYCLE,,,937,15400, ,CAM DEL SUR, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"15400 CAM DEL SUR, San Diego, CA"
23207307,2023-12-13,BICYCLIST,PAIN,,BICYCLE,,,824,4600, ,EL CAJON,BOULEVARD, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"4600 EL CAJON BOULEVARD, San Diego, CA"
23207331,2023-12-14,BICYCLIST,VISABLE,,BICYCLE,LETTRIC,,124,8600, ,LA JOLLA SHORES,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"8600 LA JOLLA SHORES DRIVE, San Diego, CA"
23207365,2023-12-15,BICYCLIST,VISABLE,,BICYCLE,GIANNINI,,242,7600, ,MIRA MESA,BOULEVARD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,MISDEMEANOR,"7600 MIRA MESA BOULEVARD, San Diego, CA"
23207513,2023-12-24,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,235,14100, ,SAN PASQUAL VALLEY ROAD, , , , ,21760(C),VC,PASS BIKE LESS THAN 3 FEET (I),2,0,FELONY,"14100 SAN PASQUAL VALLEY ROAD, San Diego, CA"
23207518,2023-12-24,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,937,14700, ,CARMEL VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"14700 CARMEL VALLEY ROAD, San Diego, CA"
23207579,2023-12-29,BICYCLIST,PAIN,,BICYCLE,,,826,5100, ,UNIVERSITY,AVENUE, , , ,20001(A),VC,HIT AND RUN RESULTING IN DEATH OR INJURY(IBR 90Z),1,0,MISDEMEANOR,"5100 UNIVERSITY AVENUE, San Diego, CA"
23207607,2023-12-30,BICYCLIST,PAIN,,BICYCLE,1UP,,521,800, ,J,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"800 J STREET, San Diego, CA"
24200881,2023-12-30,BICYCLIST,,,BICYCLE,,,523,500, ,J,STREET, , , ,21755,VC,PASSING: UNSAFE PASSING ON RIGHT OR ON SHOULDER (I),1,0,,"500 J STREET, San Diego, CA"
23057058,2023-12-31,BICYCLIST,PAIN,,BICYCLE,,,124,400, ,SEA RIDGE,DRIVE, , , ,23152A,VC,DUI ALCOHOL (M),1,0,,"400 SEA RIDGE DRIVE, San Diego, CA"
